Window,TimeStart,TimeEnd,S1_Envelope,S2_Envelope,S3_Envelope,S4_Envelope,S5_Envelope,S6_Envelope,S7_Envelope,S8_Envelope
33,7.9792941,8.2278529,0.002429004198941152,0.002850439801580611,0.007029760207785699,0.0065332298193889115,0.0025693350986194484,0.001945483364991521,0.001822971893205579,0.005090970779522695
34,8.2286471,8.4772059,0.002355003008877457,0.0028473045794347126,0.009293993778145718,0.006726355667573102,0.0026397821215686417,0.001738370028594981,0.0022495919913191613,0.00743130572979789
35,8.478,8.7265588,0.002132691335397868,0.002555071977472714,0.00703312992147087,0.007150902875597272,0.0022264128374935186,0.0018275664518221098,0.0019588767030548292,0.00494933284736182
36,8.7273529,8.9759118,0.002303189752808213,0.0028869095758572954,0.008455858106017967,0.006462149957301327,0.002549728869951616,0.0017623790125940373,0.0025317601990570847,0.008658591074096106
37,8.9767059,9.2252647,0.002507875477708767,0.002625712471141535,0.00717136316418991,0.005923800165140938,0.0026590546225742475,0.0017858609924573453,0.0021279786505574235,0.006912673646593434
38,9.2260588,9.4746176,0.0027700568260036395,0.0030215347054112977,0.010165291209406435,0.006300416322434472,0.0029422877266451937,0.0019957217525090713,0.002664597633668368,0.008571238474956049
39,9.4754118,9.7239706,0.002469451664981062,0.0029371089898951033,0.008741352379722948,0.0060935360126030905,0.0026362817489612896,0.001833065195263391,0.0022477245316444277,0.006804580901613314
40,9.7247647,9.9733235,0.0023833049967615437,0.0029721251644797687,0.009795805154012058,0.005898864189693046,0.00266972252960597,0.0021074896941439903,0.002494865578684574,0.0065026903149187285
41,9.9741176,10.2226765,0.0023748772238200997,0.0026545393799941364,0.0077271479144750445,0.005576293675542115,0.0026000057926431077,0.0019506670862075566,0.0019249963472937625,0.004943262971005277
42,10.2234706,10.4720294,0.0028740589084408443,0.003005695905177031,0.009910504755224495,0.00629814402471478,0.0028054902478210305,0.0021697749570789735,0.0019389527620567184,0.006442793252718513
43,10.4728235,10.7213824,0.0026017377905089233,0.0028457960749687576,0.008843189401344369,0.00657118355505223,0.002701239714600833,0.0019200734033061936,0.002145338409164872,0.006685281613880601
44,10.7221765,10.9707353,0.0024708381348115373,0.0027602730665264273,0.009688276712034524,0.006060766400033468,0.0027450910080513073,0.001946258896850701,0.0020415114308468744,0.007070795906922615
45,10.9715294,11.2200882,0.002310943536976292,0.0026779004876863436,0.008600116642883607,0.006537172245916652,0.0028836967886526474,0.002049871477265923,0.0022938220572880667,0.006583568793482643
46,11.2208824,11.4694412,0.0025478518917767144,0.002722977340162395,0.008150687822045624,0.005712593126824334,0.0032957289465909033,0.00212527531412828,0.0022738030118190674,0.0071613324153143604
47,11.4702353,11.7187941,0.002423772824043649,0.0028155595438745826,0.007363865884524804,0.005457149722785258,0.002967304637991981,0.0018894294222803131,0.0021193989061127514,0.004986344032425194
48,11.7195882,11.9681471,0.002341732807040528,0.0029054438104072575,0.007651301290578861,0.0055250376003311555,0.0030469084087397123,0.0019080642029161417,0.0022279660010143315,0.0062525805547677575
49,11.9689412,12.2175,0.0024619675520635973,0.002936359617476433,0.010128794896000054,0.005952653624026564,0.0043368955488376024,0.0021631847622605757,0.0025345891871262904,0.007988084327700736
50,12.2182941,12.4668529,0.002516502113878719,0.002813303643904929,0.008002283380894527,0.005669473132343902,0.0024207950997484446,0.0020487264259571544,0.002248089211136662,0.0050162601319021635
51,12.4676471,12.7162059,0.002502621321333046,0.0026868092339105473,0.01038995251993298,0.006492857663277875,0.005549937643769341,0.0019141881303417826,0.002386503220472789,0.007152743359340056
52,12.717,12.9655588,0.002717987961421983,0.0029152396764861796,0.008651071957239714,0.006627407764706986,0.0036363334448529924,0.0019060938989691621,0.0021252644034190655,0.006122561872563593
53,12.9663529,13.2149118,0.002768734620747084,0.0030718430294494714,0.008376901748580955,0.006438394645826361,0.0031988093665600873,0.0018620310090355446,0.0024341562469121438,0.0077552205785369685
