Segment,TimeStart,TimeEnd,S1_RMS,S1_MeanFreq,S1_MAV,S1_Trend,S2_RMS,S2_MeanFreq,S2_MAV,S2_Trend,S3_RMS,S3_MeanFreq,S3_MAV,S3_Trend,S4_RMS,S4_MeanFreq,S4_MAV,S4_Trend,S5_RMS,S5_MeanFreq,S5_MAV,S5_Trend,S6_RMS,S6_MeanFreq,S6_MAV,S6_Trend,S7_RMS,S7_MeanFreq,S7_MAV,S7_Trend,S8_RMS,S8_MeanFreq,S8_MAV,S8_Trend
44,860,880,0.003908397822694347,114.79607629453068,0.0029132269633923608,-5.746966698300978e-06,0.011839098194772244,113.85134418757144,0.011099395044866196,2.9115635732935783e-06,0.014078451879452848,151.428662948397,0.009872309608512667,3.259599701521781e-06,0.020295933223537763,105.59919254897397,0.015280286714841579,8.160009344772382e-07,0.007377649577315977,133.44142823129556,0.005599411744620027,-3.7749367875493604e-07,0.022467325691673572,120.51760336003443,0.0223066475224331,-1.1389117507468695e-06,0.012442888389806749,97.55618677123071,0.012057517243706822,-8.397726547748979e-06,0.020498143164026372,71.65195063853311,0.019689231481775586,3.6222996920749562e-06
45,880,900,0.0035214148618971657,113.97380609692297,0.0027234459440142944,5.870633633323866e-06,0.011844599702778317,113.89576625796424,0.011089632189795516,6.34196981879194e-07,0.015132303531735915,148.6979596252949,0.010528850470518167,1.5478464862734969e-06,0.020370363655865323,102.47876947422547,0.015361481107802265,-6.263899844013416e-06,0.006462353921814446,104.00257171011627,0.005354894508636093,5.150553077980323e-06,0.022479579205268614,107.9773072762994,0.022276049041095893,1.6310814441907183e-06,0.012481467531966372,93.4060357117327,0.012054777184832242,5.669638575569894e-06,0.02018725174098906,84.38458267450648,0.01971419356362914,-1.4511014247355438e-06
46,900,920,0.003433719005466332,118.23467004550938,0.002678033023625174,-5.751026809967387e-06,0.011788058496897609,113.45644725876163,0.011068152209648602,-1.6912573284285168e-07,0.014185454829742606,146.11529459174818,0.009880105868572563,-2.022318435035712e-06,0.019780059215441938,97.24640899353739,0.01501846460988684,-7.415171782710662e-06,0.006940371972588386,108.41029040323477,0.005575595191582292,3.873790976862625e-06,0.022598305345407375,106.60848457993427,0.02233051270200516,1.2350209616673895e-06,0.012451540778578192,95.25296709496035,0.012023919737939249,-1.398754570216172e-06,0.01999015618277758,99.14929625754651,0.019689724284296207,-1.3430690425296048e-06
47,920,940,0.003540261657573038,120.25237927619854,0.002721673154655549,2.014399374197993e-06,0.011693554310622084,116.35147547198189,0.010964209803454436,-3.595533265254657e-06,0.016795275736983598,154.98486449368966,0.011677363990470518,1.6703627284055562e-06,0.01985333021873427,101.10120304187296,0.015226868989477862,-2.588475844595964e-06,0.006619403913146125,112.98287936683744,0.0054483531983323405,2.0287441846097743e-07,0.022487361017789902,107.97663008642347,0.02230362071074052,-3.4311730748789405e-06,0.012459886161973651,101.95717363360745,0.01205597001786778,-5.6754893868525644e-06,0.020034403235917254,97.55677154453086,0.01967909302759579,-4.010552486378192e-06
48,940,960,0.003307478395216258,115.02033257950288,0.00263202646019456,2.2984932412706554e-06,0.011861259546420377,117.73506564452761,0.011126754564224735,-3.186658912648369e-06,0.017832860848984406,154.7464919155708,0.012376786420488386,-2.9263721805843997e-06,0.020608944427266247,101.89984341827443,0.01548573016875124,1.5417998001072294e-06,0.006765052271703998,121.36550796088117,0.005432857589835219,6.704323385412767e-06,0.02247832402264437,108.34113357216451,0.02228094118324399,2.1543466604260022e-06,0.012456985720823465,98.96766932971094,0.012075471002580902,1.9036817628800122e-06,0.02007090265145076,92.7722877196228,0.019693394921580308,-2.854992112403776e-06
49,960,980,0.0032762421833649894,117.19640635678209,0.0026015457873421743,-8.123421168514518e-06,0.011500176977095405,114.68674394757346,0.010749300651155402,-4.374831227145427e-06,0.017588930131659863,155.30134845054488,0.012179995465734934,-3.691242887318044e-06,0.020944809147831138,103.329999362227,0.01584821815294211,-6.7135086606827795e-06,0.006206530139174361,101.54409640121322,0.005281460124672438,1.3971755965878576e-05,0.02250248027535334,106.92113667087304,0.0223195159334551,-2.547177708279928e-07,0.012529434063644282,98.80003882362244,0.012118243250218376,-1.0622267115905652e-08,0.020231715802899192,94.7977795114258,0.019798137890097673,-6.758321373703663e-07
50,980,1000,0.0034028384356363252,117.1558226977703,0.0026448026285487394,3.040943719078946e-07,0.011831678748811162,115.3801670368197,0.011067605276950564,4.148769885844437e-07,0.017573133578245494,157.4118329424779,0.012112806277546158,6.783206073854746e-07,0.02191020141915726,104.15141462254952,0.016294825868572563,-4.556588545210949e-07,0.006317114320450333,102.54807144447265,0.0053602861425451655,-2.4030972448465447e-06,0.022436603062187945,111.54227699599183,0.02226321999602938,-3.6846264340713107e-06,0.012486293381620947,113.4519134915864,0.01212354275163788,1.470626206061427e-06,0.020086205871415047,87.00786077608738,0.019708055211435378,-8.468762727919671e-07
51,1000,1020,0.0034212762435897742,119.16297467267343,0.0027052715505261065,3.362039808872935e-06,0.012028416055104086,116.58315371729657,0.01116358959698233,-2.9760145652280257e-06,0.019660238942909018,156.8526796501704,0.01350148029382569,2.1899362910317544e-06,0.020824067833176488,103.99659168882714,0.01576638555092317,-3.7645808051095443e-06,0.006321091558454859,104.69334635091562,0.0053987017311892,-5.999104616840215e-06,0.022491946104262604,105.70584584866023,0.022295636458209256,2.7594678076378508e-06,0.012708468846719457,82.10347528626178,0.012072465650188605,1.3769575904058232e-06,0.020032439847516695,110.72690957840493,0.019727481691483025,8.728933812521208e-07
52,1020,1040,0.0033876107295381904,120.97510555325053,0.0026789060671034343,1.9630787796760718e-07,0.01197950323527119,119.0976437363687,0.011141163295612468,-9.763914048316437e-07,0.02105910379033039,157.56214047887477,0.014369304959301173,-1.5461593076383516e-06,0.0210660787334619,104.50465728514214,0.015967638201310305,9.927338139620414e-07,0.0069787599658104205,109.82963806150472,0.005711007802263251,-6.040097654542385e-06,0.022549226334898576,104.67329619065595,0.02232146821917808,1.497277578697209e-06,0.01274012939271758,80.77179959635102,0.012060442449870954,4.085648931996263e-07,0.01997942099440505,116.29875497344041,0.01967933720468533,2.3230575219452043e-06
53,1040,1060,0.0033787794485491437,119.90286706891716,0.0026779462735755408,7.691627635539059e-06,0.012063308159923273,118.30701332257382,0.011185276537621601,5.714083366109224e-07,0.02038130743611861,156.21927208349652,0.013964514000397062,3.0752543226196765e-07,0.02145105941287342,106.20026424820767,0.01608960798094104,-1.209258012847551e-06,0.006242877833139272,105.15677004845116,0.005271092892594799,-1.9042533740102393e-05,0.022524072107558288,104.62860039582947,0.02232622635298789,1.7688497545834765e-06,0.01269906597044198,80.96765264557503,0.01203492316855271,-1.447199520512549e-07,0.019921883428920074,118.85750359952405,0.019709228552709946,-9.706103302479728e-07
54,1060,1080,0.003247222300778592,119.55812206061422,0.0025759567440937067,-7.704428478697762e-06,0.01192679565519686,115.05106482982745,0.011141156648798889,-3.8081131161954655e-07,0.017579932439692494,150.36999763948654,0.011847245836807622,7.891385802360277e-07,0.021830243623364994,104.82099570540619,0.016203527234464957,1.6372213740728342e-06,0.006687503252818573,104.55482317382064,0.005585152368473297,4.854800505412993e-07,0.022588907656993215,103.9946419871644,0.02236179600555887,-4.9765719203954e-06,0.012717814566881758,79.74358317689145,0.012059529076831447,-2.9832778605768146e-06,0.020055216800385526,115.45997465218979,0.019781940520150882,3.092789564472139e-06
55,1080,1100,0.0031405539122788327,119.23803473034744,0.0024950950408957357,-1.3900289810477117e-06,0.011909555425959588,114.86025225790162,0.011194822897641546,9.455918317729011e-07,0.015136399105798667,147.32967239430567,0.010470185861192726,-3.2078892390030238e-06,0.02161568793075494,102.33184387026792,0.016114467505757166,8.652485252688932e-06,0.007433568855389813,124.50651603857038,0.005754652072580005,3.3825290037368124e-06,0.022493093018496106,105.80279288692282,0.022286347415230685,-3.162991154317988e-06,0.012630626424153626,82.1230313573849,0.012042989466370207,-4.610566154693376e-06,0.01994021608155062,115.47509547243308,0.01975335821885174,-1.0224660845347668e-06
56,1100,1120,0.0031232806838137456,119.63349181240933,0.0024769327734762755,8.150060814932258e-06,0.011894681095640918,116.41523375309231,0.01117321390907286,-4.810519106420776e-07,0.016830209429990493,152.88066276800606,0.01150607545364304,3.641184252234519e-06,0.02062467536827956,101.97996054816048,0.015592405169743894,1.0010440910847336e-06,0.007120619608604711,122.18473625267096,0.00576855714115545,1.4214021381753847e-05,0.022478095433944776,106.83491864650875,0.0222564818225134,3.776649719287935e-06,0.012638644160262648,80.18355648554972,0.012025719606908875,2.5013807886630037e-06,0.019928875758424863,118.23980956776231,0.019737521103831646,2.243301149475565e-06
57,1120,1140,0.0032805196653504214,122.116101924511,0.0025668258804844154,-5.566486933932651e-06,0.011953912467103386,115.57654723191277,0.011182104478856461,-5.175747352087384e-06,0.018486228831791192,151.44823657498793,0.012379398129839191,5.8393283498592535e-06,0.019094319354758922,96.16096904088606,0.014592106877109389,3.0226352578096923e-07,0.00691882441292202,106.24978549595464,0.005647606670637284,1.3669553156943537e-05,0.022664287837306802,101.59504191656443,0.02235137909072861,4.348497743880655e-06,0.013085288247035583,70.56988810575417,0.0120475251022434,-1.461920269245398e-06,0.020450654933138843,118.58570589918865,0.01989630273178479,-4.55083181033815e-06
58,1140,1160,0.003358890288132503,119.0197930932869,0.002651852799396442,2.2294820038919063e-06,0.011963117317319425,114.40760108868231,0.011172317439644218,1.294240721400171e-06,0.016585233150859975,147.45589795439813,0.011188975460609912,-1.3765634929965453e-06,0.018914714919021556,94.39221107498221,0.014566912873252858,2.685037329608534e-06,0.008620590725242412,135.8638148970258,0.0061813247538119445,-2.0993097989941696e-05,0.02255559679834851,103.24743062634424,0.02230171336562897,5.152355441499792e-07,0.013062439717952923,71.82430416235076,0.012042265708386277,1.8437294479747484e-06,0.02010682093404368,114.54291906767021,0.019810936733640407,1.9447249240773976e-06
59,1160,1180,0.0032713986098420467,119.90904032243316,0.002540393893190391,-1.7681803134971003e-06,0.01183366274274886,112.50336079996951,0.011119969803454437,-4.568304600667468e-06,0.01452292473147318,142.9468218507241,0.01004560970815962,-5.39345740737762e-07,0.020697448152697803,99.74791667752157,0.015540573261862218,-3.565761209834554e-06,0.006958049996360467,103.6283247027688,0.00571613970617431,1.0971713263306942e-05,0.02248387943593419,100.2877564685789,0.02225442851300377,-2.1547215077461963e-06,0.01305901900180047,70.18242686236886,0.012051124518562635,2.751560238505221e-06,0.0199715341521459,112.40389044866785,0.019748776462179866,8.102740273012958e-07
60,1180,1200,0.0031105466989805744,121.44682398330835,0.0024748550821885175,-5.126607021150789e-06,0.01186296469103534,111.035450354247,0.011142467116652108,3.935289969585182e-06,0.014631269215064621,145.75856641691877,0.010218944862225044,2.402101101274395e-06,0.021819552730912916,102.62258947969741,0.01624468218454697,1.0437327677905371e-06,0.00991902408905521,136.76736333728624,0.007003080830620186,1.8108168530009067e-06,0.022498706279645873,99.64715635532463,0.022231199745890575,2.312740446092772e-06,0.013087009582955925,70.97540178575726,0.012092531970142144,-2.1241401260429177e-06,0.01993490999249137,114.28270699676287,0.019734177570872705,5.478172108772667e-07
